job_id,job_title,company,city,state,job_type,date_posted,salary_min,salary_max,role_category,experience_min,experience_max,seniority,sql,python,power_bi,tableau,excel,r_lang,dax,etl,statistics,git,looker,spark,snowflake,azure,aws,gcp,tensorflow,pytorch,kafka,airflow,dbt,docker,nosql,hadoop,sas,scala,ml
IND_08473,Machine Learning Scientist,Flipkart,Mumbai,Maharashtra,Full-time,2026-05-26,2350000,3603474,Data Scientist,3,4,Mid,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
IND_02302,Growth Data Analyst,KPMG,Mumbai,Maharashtra,Permanent,2026-06-15,2475000,3046966,Data Analyst,7,10,Senior,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IND_03297,Financial Data Analyst,Reliance Industries,Mumbai,Maharashtra,Full-time,2026-03-05,1075000,1469825,Data Analyst,5,6,Mid,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_02971,Data Scientist - Growth,PhonePe,Bangalore,Karnataka,Full-time,2026-04-13,475000,630116,Data Scientist,0,3,Fresher,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
IND_08926,ETL Developer,Infosys,Chennai,Tamil Nadu,Full-time,2026-03-17,1250000,1957686,Data Engineer,2,4,Junior,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
IND_04807,Power BI Analyst,BDO,Bangalore,Karnataka,Permanent,2026-05-13,,,BI Developer,4,7,Mid,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_00217,Data Engineer - Streaming,Tata Communications,Hyderabad,Telangana,Full-time,2026-06-13,,,Data Engineer,5,6,Mid,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
IND_01412,Data Scientist - Recommendations,McKinsey Analytics,Pune,Maharashtra,Permanent,2026-06-22,,,Data Scientist,9,12,Senior,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
IND_03360,Machine Learning Engineer,NVIDIA,Chennai,Tamil Nadu,Full-time,2026-06-05,,,ML Engineer,6,7,Senior,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1
IND_09546,Data Engineer - Real Time,Infosys,Mumbai,Maharashtra,Permanent,2026-04-04,,,Data Engineer,5,7,Mid,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
IND_06971,Quantitative Analyst,McKinsey Analytics,Hyderabad,Telangana,Permanent,2026-06-18,,,Data Scientist,2,3,Junior,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
IND_06270,Business Intelligence Analyst,SAP,Chennai,Tamil Nadu,Full-time,2026-05-04,,,BI Developer,4,6,Mid,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
IND_04073,Forecasting Scientist,Infosys,Chennai,Tamil Nadu,Permanent,2026-04-30,,,Data Scientist,6,8,Senior,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1
IND_03462,DataOps Engineer,Nykaa,Mumbai,Maharashtra,Full-time,2026-05-16,,,Data Engineer,7,10,Senior,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0
IND_05695,Data Infrastructure Engineer,TCS,Gurugram,Haryana,Full-time,2026-06-06,,,Data Engineer,7,9,Senior,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
IND_05735,Applied Scientist,AstraZeneca,Chennai,Tamil Nadu,Permanent,2026-06-21,1200000,1564988,Data Scientist,2,5,Junior,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
IND_07489,AI Research Engineer,Honeywell,Hyderabad,Telangana,Full-time,2026-03-05,,,ML Engineer,1,3,Junior,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
IND_04287,Senior Tableau Developer,Microsoft,Bangalore,Karnataka,Full-time,2026-06-18,,,BI Developer,5,7,Mid,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IND_01426,Lead Data Engineer,Wipro,Bangalore,Karnataka,Full-time,2026-03-08,,,Data Engineer,4,7,Mid,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
IND_07927,Spark Engineer,CRED,Pune,Maharashtra,Full-time,2026-04-10,,,Data Engineer,3,4,Mid,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
IND_06950,Data Scientist - AdTech,Uber,Pune,Maharashtra,Permanent,2026-05-18,,,Data Scientist,1,3,Junior,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
IND_05251,Data Engineer - Lakehouse,Amazon,Mumbai,Maharashtra,Full-time,2026-06-16,2675000,3162481,Data Engineer,6,9,Senior,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
IND_03886,Senior Power BI Developer,Societe Generale,Chennai,Tamil Nadu,Permanent,2026-04-15,,,BI Developer,1,4,Junior,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
IND_07669,Data Analyst - E-Commerce,PhonePe,Hyderabad,Telangana,Contractual,2026-03-15,380000,587489,Data Analyst,0,3,Fresher,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_09718,Product Data Analyst,Axis Bank,Pune,Maharashtra,Full-time,2026-04-08,1150000,1428152,Data Analyst,3,4,Mid,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_00120,Junior Data Scientist,Fractal Analytics,Pune,Maharashtra,Full-time,2026-05-22,900000,1135011,Data Scientist,1,3,Junior,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
IND_01220,Associate Data Analyst,Bosch,Gurugram,Haryana,Full-time,2026-04-09,2050000,3071855,Data Analyst,7,8,Senior,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IND_06322,Data Architect,Fivetran,Bangalore,Karnataka,Temporary,2026-04-12,3800000,5983103,Data Engineer,6,8,Senior,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
IND_02538,Data Engineer - Lakehouse,Swiggy,Mumbai,Maharashtra,Full-time,2026-05-30,,,Data Engineer,4,7,Mid,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0
IND_03104,Pricing Analyst,L&T Technology,Pune,Maharashtra,Contractual,2026-03-24,,,Data Analyst,2,4,Junior,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IND_09923,Lead Data Analyst,IBM,Bangalore,Karnataka,Permanent,2026-03-04,,,Data Analyst,0,1,Fresher,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_02499,Data Scientist - Pricing,Accenture,Gurugram,Haryana,Full-time,2026-06-21,2225000,3495718,Data Scientist,5,7,Mid,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
IND_07685,Prompt Engineer,Salesforce,Pune,Maharashtra,Full-time,2026-05-10,3100000,4642381,ML Engineer,5,7,Mid,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
IND_03148,Qlik Developer,JPMorgan Chase,Gurugram,Haryana,Full-time,2026-03-31,,,BI Developer,2,5,Junior,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_09462,MLOps Engineer,Innovaccer,Mumbai,Maharashtra,Full-time,2026-05-21,,,ML Engineer,4,5,Mid,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1
IND_02505,Data Warehouse Engineer,BSNL,Bangalore,Karnataka,Permanent,2026-06-22,,,Data Engineer,1,3,Junior,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
IND_06722,Operations Data Analyst,Kotak Mahindra Bank,Mumbai,Maharashtra,Contractual,2026-05-23,,,Data Analyst,2,5,Junior,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_02251,DataOps Engineer,Ola Electric,Hyderabad,Telangana,Permanent,2026-05-29,,,Data Engineer,2,5,Junior,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0
IND_00066,Snowflake Developer,Gartner,Chennai,Tamil Nadu,Full-time,2026-04-23,,,Data Engineer,9,12,Senior,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
IND_09761,Data Measurement Analyst,Tata Motors,Pune,Maharashtra,Full-time,2026-05-06,,,Data Analyst,0,3,Fresher,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_03378,Data Scientist - NLP,PhonePe,Mumbai,Maharashtra,Part-time,2026-06-17,,,Data Scientist,0,3,Fresher,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
IND_01831,Reporting Developer,Sigmoid,Hyderabad,Telangana,Full-time,2026-05-07,805000,1176755,BI Developer,1,3,Junior,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_00104,Marketing Data Analyst,TCS,Pune,Maharashtra,Full-time,2026-04-22,575000,881640,Data Analyst,2,3,Junior,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_04922,People Analytics Analyst,Zomato,Pune,Maharashtra,Permanent,2026-03-19,,,Data Analyst,1,3,Junior,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_07026,Data Scientist - Risk,Microsoft,Gurugram,Haryana,Full-time,2026-06-18,,,Data Scientist,1,3,Junior,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
IND_01723,Staff Data Scientist,JP Morgan,Bangalore,Karnataka,Full-time,2026-06-22,,,Data Scientist,6,7,Senior,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
IND_05518,Data Insights Analyst,Accenture,Pune,Maharashtra,Full-time,2026-03-30,,,Data Analyst,1,4,Junior,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_02400,Data Scientist - Computer Vision,Zensar,Chennai,Tamil Nadu,Permanent,2026-03-15,,,Data Scientist,7,8,Senior,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
IND_02661,Snowflake Developer,Reliance Jio,Hyderabad,Telangana,Contractual,2026-03-11,,,Data Engineer,5,6,Mid,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
IND_02238,Machine Learning Engineer,CRED,Gurugram,Haryana,Full-time,2026-06-12,5025000,7753868,ML Engineer,8,9,Senior,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
IND_01382,Junior Data Analyst,L&T Technology,Chennai,Tamil Nadu,Full-time,2026-04-09,,,Data Analyst,5,8,Mid,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
IND_06745,Data Analyst - CRM,Bosch,Mumbai,Maharashtra,Permanent,2026-05-16,,,Data Analyst,2,5,Junior,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
IND_02566,Data Scientist - Fraud,Deloitte Analytics,Pune,Maharashtra,Temporary,2026-04-28,,,Data Scientist,8,10,Senior,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1
IND_05839,Qlik Developer,Mphasis,Bangalore,Karnataka,Full-time,2026-05-05,,,BI Developer,1,4,Junior,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_03751,Data Analyst - CRM,Reliance Industries,Mumbai,Maharashtra,Permanent,2026-03-02,,,Data Analyst,4,5,Mid,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IND_07648,Research Engineer,HCL AI Labs,Mumbai,Maharashtra,Full-time,2026-03-24,,,ML Engineer,5,7,Mid,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
IND_04068,Cloud Data Engineer,Walmart Labs,Gurugram,Haryana,Full-time,2026-05-21,975000,1522837,Data Engineer,2,5,Junior,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
IND_00114,Azure Data Engineer,DataWeave,Pune,Maharashtra,Permanent,2026-06-14,,,Data Engineer,1,4,Junior,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
IND_04358,Kafka Engineer,Barclays,Hyderabad,Telangana,Part-time,2026-05-20,925000,1349682,Data Engineer,1,2,Junior,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
IND_09897,Data Insights Analyst,Amazon,Mumbai,Maharashtra,Full-time,2026-06-20,,,Data Analyst,1,2,Junior,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
IND_03995,NLP Scientist,AstraZeneca,Chennai,Tamil Nadu,Permanent,2026-05-14,,,Data Scientist,5,8,Mid,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
IND_09544,Risk Data Analyst,EY,Mumbai,Maharashtra,Full-time,2026-05-11,,,Data Analyst,9,12,Senior,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
IND_08381,Senior Data Engineer,Wipro,Mumbai,Maharashtra,Full-time,2026-06-21,,,Data Engineer,0,3,Fresher,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
IND_08432,Snowflake Developer,BSNL,Bangalore,Karnataka,Contractual,2026-03-13,,,Data Engineer,10,11,Senior,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
IND_08959,Data Scientist - Pricing,Axis Bank,Hyderabad,Telangana,Full-time,2026-04-01,,,Data Scientist,1,3,Junior,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IND_08658,Analytics Engineer,Google,Bangalore,Karnataka,Full-time,2026-05-27,,,Data Engineer,0,2,Fresher,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0
IND_07028,Analytics Engineer - BI,WNS Global,Chennai,Tamil Nadu,Contractual,2026-06-02,850000,1302095,BI Developer,3,4,Mid,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
IND_02498,Data Warehouse Engineer,Goldman Sachs,Chennai,Tamil Nadu,Permanent,2026-06-22,,,Data Engineer,5,6,Mid,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
IND_00705,Principal Data Scientist,EY Parthenon,Chennai,Tamil Nadu,Contractual,2026-03-14,550000,711678,Data Scientist,0,1,Fresher,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
IND_08528,Data Analyst - Supply Chain,Zomato,Hyderabad,Telangana,Permanent,2026-03-12,,,Data Analyst,2,4,Junior,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
IND_06455,Machine Learning Scientist,Meesho,Pune,Maharashtra,Full-time,2026-03-28,,,Data Scientist,6,8,Senior,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
IND_07488,ML Ops Specialist,GE,Chennai,Tamil Nadu,Permanent,2026-03-26,775000,1207783,ML Engineer,0,1,Fresher,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1
IND_03898,Senior Power BI Developer,Mu Sigma,Gurugram,Haryana,Full-time,2026-04-22,,,BI Developer,5,6,Mid,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IND_07935,Customer Analytics Analyst,Accenture,Bangalore,Karnataka,Part-time,2026-04-28,,,Data Analyst,0,1,Fresher,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_00439,Data Science Manager,DataWeave,Chennai,Tamil Nadu,Permanent,2026-03-29,,,Data Scientist,1,4,Junior,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
IND_08199,Growth Data Analyst,McKinsey,Hyderabad,Telangana,Full-time,2026-04-05,500000,593726,Data Analyst,1,2,Junior,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_09914,BI Engineer,Razorpay,Pune,Maharashtra,Temporary,2026-05-02,,,Data Engineer,5,8,Mid,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0
IND_03266,ML Scientist,ThoughtWorks,Pune,Maharashtra,Full-time,2026-03-03,,,ML Engineer,1,4,Junior,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
IND_01897,Operations Data Analyst,Tata Motors,Pune,Maharashtra,Contractual,2026-06-22,,,Data Analyst,8,10,Senior,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
IND_04165,Prompt Engineer,Salesforce,Pune,Maharashtra,Permanent,2026-02-27,,,ML Engineer,4,7,Mid,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
IND_06013,Senior Data Analyst,Tiger Analytics,Hyderabad,Telangana,Full-time,2026-05-16,600000,829843,Data Analyst,1,3,Junior,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
IND_09750,Data Scientist - AdTech,Cipla,Pune,Maharashtra,Permanent,2026-03-14,2700000,3920469,Data Scientist,6,9,Senior,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
IND_08174,Data Platform Engineer,BSNL,Bangalore,Karnataka,Permanent,2026-05-24,,,Data Engineer,3,5,Mid,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
IND_01255,Data & Reporting Analyst,Bajaj Finance,Bangalore,Karnataka,Contractual,2026-03-11,,,Data Analyst,1,2,Junior,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_07744,BI Analyst,Hexaware,Pune,Maharashtra,Contractual,2026-05-25,,,BI Developer,5,8,Mid,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_06324,Data Analyst - E-Commerce,Boston Consulting Group,Mumbai,Maharashtra,Permanent,2026-03-23,,,Data Analyst,5,7,Mid,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_05599,Data Scientist - Pricing,Pepperfry,Hyderabad,Telangana,Full-time,2026-06-19,500000,588380,Data Scientist,0,2,Fresher,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
IND_09610,Data Measurement Analyst,Byju's,Mumbai,Maharashtra,Full-time,2026-04-19,,,Data Analyst,,,,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
IND_05874,Risk Data Analyst,Nykaa,Bangalore,Karnataka,Full-time,2026-05-26,,,Data Analyst,10,13,Senior,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
IND_01973,Applied Scientist,Salesforce,Gurugram,Haryana,Permanent,2026-04-10,2100000,2737059,Data Scientist,11,14,Senior,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
IND_07871,Reinforcement Learning Engineer,TCS Research,Pune,Maharashtra,Full-time,2026-03-28,1325000,1832673,ML Engineer,1,2,Junior,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
IND_05858,Data Scientist - Search,Ola,Bangalore,Karnataka,Part-time,2026-05-07,,,Data Scientist,0,2,Fresher,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
IND_09192,Forecasting Scientist,TCS,Chennai,Tamil Nadu,Contractual,2026-06-12,1075000,1402349,Data Scientist,2,3,Junior,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
IND_03726,Senior Data Analyst,Genpact,Mumbai,Maharashtra,Full-time,2026-05-11,,,Data Analyst,2,4,Junior,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_06117,Data Analyst - CRM,American Express,Gurugram,Haryana,Full-time,2026-03-03,625000,764023,Data Analyst,2,5,Junior,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
IND_00501,Fraud Analytics Analyst,SAP,Bangalore,Karnataka,Full-time,2026-03-19,380000,481517,Data Analyst,0,2,Fresher,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_09318,Pricing Analyst,HDFC Bank,Bangalore,Karnataka,Full-time,2026-04-10,1325000,1737801,Data Analyst,4,7,Mid,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
IND_09609,Data Scientist - Recommendations,Microsoft,Pune,Maharashtra,Full-time,2026-05-08,425000,658832,Data Scientist,0,1,Fresher,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_02591,Machine Learning Scientist,BigBasket,Hyderabad,Telangana,Contractual,2026-02-27,,,Data Scientist,10,11,Senior,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
IND_02274,GCP Data Engineer,Amazon,Bangalore,Karnataka,Contractual,2026-05-03,,,Data Engineer,0,1,Fresher,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
IND_09326,Senior Data Scientist,Kotak,Mumbai,Maharashtra,Full-time,2026-06-06,,,Data Scientist,1,4,Junior,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
IND_04566,Data Analyst - E-Commerce,American Express,Mumbai,Maharashtra,Full-time,2026-04-24,,,Data Analyst,5,8,Mid,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
IND_09728,DataOps Engineer,Google,Gurugram,Haryana,Contractual,2026-05-26,,,Data Engineer,2,4,Junior,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_08439,Data Visualization Developer,Axtria,Bangalore,Karnataka,Permanent,2026-03-05,,,BI Developer,1,4,Junior,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
IND_00097,Principal Data Engineer,Mphasis,Gurugram,Haryana,Full-time,2026-05-20,1600000,2114186,Data Engineer,4,5,Mid,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
IND_08466,Dashboard Developer,Sigmoid,Chennai,Tamil Nadu,Full-time,2026-06-16,,,BI Developer,2,4,Junior,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IND_02047,Senior Data Scientist,Tiger Analytics,Bangalore,Karnataka,Full-time,2026-04-30,,,Data Scientist,0,1,Fresher,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
IND_01239,Multimodal AI Engineer,Groww,Bangalore,Karnataka,Full-time,2026-04-07,1900000,2331482,ML Engineer,5,6,Mid,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1
IND_09433,Power BI Developer,Mu Sigma,Mumbai,Maharashtra,Full-time,2026-04-30,,,BI Developer,1,3,Junior,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_02069,ML Scientist,Tricog,Chennai,Tamil Nadu,Full-time,2026-03-13,,,ML Engineer,2,4,Junior,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1
IND_07463,Senior Power BI Developer,Hexaware,Mumbai,Maharashtra,Part-time,2026-04-27,,,BI Developer,9,10,Senior,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_09477,Applied ML Engineer,Accenture AI,Bangalore,Karnataka,Full-time,2026-06-18,3050000,3613969,ML Engineer,4,7,Mid,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
IND_03137,Principal Data Scientist,Swiggy,Hyderabad,Telangana,Contractual,2026-03-30,,,Data Scientist,,,,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
IND_02017,BI Developer,Societe Generale,Mumbai,Maharashtra,Full-time,2026-03-14,1550000,2116186,BI Developer,11,12,Senior,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_05764,Revenue Analyst,Tata Motors,Bangalore,Karnataka,Full-time,2026-06-01,,,Data Analyst,4,5,Mid,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IND_03071,DataOps Engineer,Amazon,Pune,Maharashtra,Full-time,2026-03-09,2325000,3555609,Data Engineer,4,7,Mid,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1
