job_id,job_title,company,city,state,job_type,date_posted,salary_min,salary_max,role_category,experience_min,experience_max,seniority,sql,python,power_bi,tableau,excel,r_lang,dax,etl,statistics,git,looker,spark,snowflake,azure,aws,gcp,tensorflow,pytorch,kafka,airflow,dbt,docker,nosql,hadoop,sas,scala,ml,salary_disclosed,experience_disclosed,salary_avg,experience_avg,total_skills_required,post_month
IND_08611,Conversational AI Engineer,Mad Street Den,Pune,Maharashtra,Full-time,2026-04-01,,,ML Engineer,7.0,8.0,Senior,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,False,True,,7.5,11,2026-04
IND_07670,Data Visualization Developer,Target,Bangalore,Karnataka,Full-time,2026-03-14,,,BI Developer,6.0,8.0,Senior,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,7.0,8,2026-03
IND_05490,BI Analyst,TCS,Chennai,Tamil Nadu,Permanent,2026-04-12,,,BI Developer,2.0,4.0,Junior,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,3.0,6,2026-04
IND_00153,Data Pipeline Engineer,Microsoft,Mumbai,Maharashtra,Permanent,2026-05-26,,,Data Engineer,2.0,4.0,Junior,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,False,True,,3.0,12,2026-05
IND_09456,Senior Tableau Developer,Infosys,Gurugram,Haryana,Full-time,2026-06-05,,,BI Developer,2.0,4.0,Junior,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,3.0,7,2026-06
IND_08051,Power BI Architect,Barclays,Chennai,Tamil Nadu,Full-time,2026-05-26,2125000.0,2944257.0,BI Developer,7.0,9.0,Senior,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2534628.5,8.0,6,2026-05
IND_07359,Data Scientist - Pricing,Meesho,Chennai,Tamil Nadu,Permanent,2026-03-26,,,Data Scientist,,,,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,False,False,,,9,2026-03
IND_07734,Power BI Developer,Mphasis,Bangalore,Karnataka,Contractual,2026-03-10,850000.0,1316216.0,BI Developer,4.0,6.0,Mid,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1083108.0,5.0,7,2026-03
IND_00829,Customer Analytics Analyst,Byju's,Mumbai,Maharashtra,Full-time,2026-05-26,,,Data Analyst,3.0,4.0,Mid,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,3.5,4,2026-05
IND_03144,ML Infrastructure Engineer,IIT Research,Gurugram,Haryana,Temporary,2026-03-15,,,ML Engineer,11.0,14.0,Senior,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,False,True,,12.5,8,2026-03
IND_01049,Data Analyst,Bain,Chennai,Tamil Nadu,Full-time,2026-06-11,1400000.0,1639577.0,Data Analyst,4.0,5.0,Mid,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1519788.5,4.5,9,2026-06
IND_00193,Behavioural Data Scientist,Paytm,Bangalore,Karnataka,Contractual,2026-04-02,,,Data Scientist,1.0,2.0,Junior,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,False,True,,1.5,11,2026-04
IND_05173,Pricing Analyst,Mindtree,Chennai,Tamil Nadu,Permanent,2026-03-12,,,Data Analyst,6.0,9.0,Senior,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,7.5,7,2026-03
IND_03606,ETL Developer,Airbnb,Mumbai,Maharashtra,Permanent,2026-06-06,,,Data Engineer,5.0,8.0,Mid,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,False,True,,6.5,9,2026-06
IND_05219,Data Scientist - Recommendations,Razorpay,Chennai,Tamil Nadu,Permanent,2026-05-28,,,Data Scientist,3.0,5.0,Mid,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,False,True,,4.0,14,2026-05
IND_01732,Product Data Analyst,Meesho,Mumbai,Maharashtra,Permanent,2026-03-31,,,Data Analyst,0.0,2.0,Fresher,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,False,True,,1.0,7,2026-03
IND_02356,Senior Data Engineer,Tata Communications,Gurugram,Haryana,Permanent,2026-06-17,,,Data Engineer,2.0,5.0,Junior,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,False,True,,3.5,8,2026-06
IND_04018,Power BI Architect,Genpact,Pune,Maharashtra,Full-time,2026-06-22,1025000.0,1291593.0,BI Developer,5.0,7.0,Mid,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,True,True,1158296.5,6.0,7,2026-06
IND_05908,Power BI Architect,HSBC,Chennai,Tamil Nadu,Contractual,2026-05-18,480000.0,734598.0,BI Developer,1.0,4.0,Junior,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,607299.0,2.5,6,2026-05
IND_01203,Business Data Analyst,Zensar,Mumbai,Maharashtra,Permanent,2026-06-22,1100000.0,1669647.0,Data Analyst,4.0,5.0,Mid,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,1384823.5,4.5,4,2026-06
IND_08307,Revenue Analyst,Byju's,Bangalore,Karnataka,Temporary,2026-04-05,2125000.0,3340024.0,Data Analyst,8.0,9.0,Senior,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,2732512.0,8.5,3,2026-04
IND_09740,ETL Developer,Sigmoid,Chennai,Tamil Nadu,Permanent,2026-03-24,,,Data Engineer,9.0,11.0,Senior,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,False,True,,10.0,11,2026-03
IND_02931,Fraud Analytics Analyst,EY,Hyderabad,Telangana,Part-time,2026-06-15,,,Data Analyst,6.0,8.0,Senior,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,7.0,4,2026-06
IND_02111,GCP Data Engineer,Databricks,Hyderabad,Telangana,Permanent,2026-05-23,,,Data Engineer,0.0,1.0,Fresher,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,True,,0.5,7,2026-05
IND_03400,Data Scientist - NLP,Wipro,Bangalore,Karnataka,Part-time,2026-03-25,1150000.0,1770969.0,Data Scientist,2.0,4.0,Junior,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,True,True,1460484.5,3.0,10,2026-03
IND_06200,BI Engineer,HCL Technologies,Bangalore,Karnataka,Permanent,2026-03-31,,,Data Engineer,3.0,5.0,Mid,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,False,True,,4.0,9,2026-03
IND_00091,Junior Data Scientist,Tiger Analytics,Chennai,Tamil Nadu,Contractual,2026-05-20,,,Data Scientist,11.0,13.0,Senior,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,False,True,,12.0,12,2026-05
IND_07865,Data Analyst - CRM,Amazon,Bangalore,Karnataka,Full-time,2026-03-19,,,Data Analyst,0.0,1.0,Fresher,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,0.5,7,2026-03
IND_06245,Data Engineer - Real Time,Databricks,Pune,Maharashtra,Full-time,2026-05-29,500000.0,613374.0,Data Engineer,0.0,2.0,Fresher,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,True,True,556687.0,1.0,12,2026-05
IND_07768,Analytics Engineer - BI,Tiger Analytics,Pune,Maharashtra,Full-time,2026-06-09,,,BI Developer,0.0,1.0,Fresher,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,0.5,4,2026-06
IND_06951,Reporting Developer,EY,Hyderabad,Telangana,Full-time,2026-04-06,,,BI Developer,1.0,4.0,Junior,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,2.5,8,2026-04
IND_08070,Senior Data Scientist,Cipla,Bangalore,Karnataka,Full-time,2026-05-25,2400000.0,3133974.0,Data Scientist,5.0,8.0,Mid,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,True,True,2766987.0,6.5,9,2026-05
IND_08810,Data Visualization Developer,Myntra,Bangalore,Karnataka,Full-time,2026-02-26,1275000.0,1882747.0,BI Developer,6.0,8.0,Senior,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,True,1578873.5,7.0,7,2026-02
IND_05989,Data Scientist - Computer Vision,Mphasis,Bangalore,Karnataka,Full-time,2026-05-31,1225000.0,1675254.0,Data Scientist,5.0,6.0,Mid,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,True,True,1450127.0,5.5,7,2026-05
IND_02451,Lead Data Engineer,Amazon,Hyderabad,Telangana,Full-time,2026-04-06,,,Data Engineer,1.0,2.0,Junior,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,False,True,,1.5,9,2026-04
IND_01749,Senior Data Engineer,Porter,Chennai,Tamil Nadu,Part-time,2026-03-16,,,Data Engineer,4.0,7.0,Mid,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,False,True,,5.5,10,2026-03
IND_09294,ETL Developer,Airtel,Pune,Maharashtra,Permanent,2026-03-13,,,Data Engineer,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,False,False,,,8,2026-03
IND_09087,Senior Data Engineer,Hexaware,Bangalore,Karnataka,Full-time,2026-05-05,4425000.0,5521730.0,Data Engineer,9.0,10.0,Senior,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,True,True,4973365.0,9.5,8,2026-05
IND_00069,BI Engineer,Infosys,Pune,Maharashtra,Permanent,2026-05-19,,,Data Engineer,3.0,5.0,Mid,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,False,True,,4.0,14,2026-05
IND_05445,Data Warehouse Engineer,CRED,Bangalore,Karnataka,Full-time,2026-05-25,,,Data Engineer,5.0,8.0,Mid,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,False,True,,6.5,13,2026-05
IND_07262,Spark Engineer,Tata Communications,Hyderabad,Telangana,Full-time,2026-05-07,,,Data Engineer,0.0,1.0,Fresher,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,False,True,,0.5,11,2026-05
IND_01230,Dashboard Developer,Tiger Analytics,Chennai,Tamil Nadu,Full-time,2026-06-07,505000.0,629515.0,BI Developer,2.0,4.0,Junior,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,True,567257.5,3.0,6,2026-06
IND_05851,Data Analyst - Sales,Grant Thornton,Bangalore,Karnataka,Full-time,2026-04-22,,,Data Analyst,10.0,12.0,Senior,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,True,,11.0,10,2026-04
IND_06927,BI & Reporting Analyst,Microsoft,Chennai,Tamil Nadu,Part-time,2026-06-22,,,BI Developer,3.0,4.0,Mid,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,,3.5,6,2026-06
IND_04389,BI & Reporting Analyst,Axtria,Mumbai,Maharashtra,Full-time,2026-06-10,,,BI Developer,5.0,6.0,Mid,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,5.5,5,2026-06
IND_07741,Junior Data Scientist,ICICI Bank,Bangalore,Karnataka,Full-time,2026-03-18,575000.0,905036.0,Data Scientist,0.0,2.0,Fresher,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,True,True,740018.0,1.0,9,2026-03
IND_06650,Staff Data Scientist,Paytm,Mumbai,Maharashtra,Contractual,2026-05-06,,,Data Scientist,7.0,10.0,Senior,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,False,True,,8.5,7,2026-05
IND_03722,Risk Data Analyst,Nykaa,Hyderabad,Telangana,Full-time,2026-03-10,,,Data Analyst,5.0,6.0,Mid,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,,5.5,3,2026-03
IND_00612,Spark Engineer,Broadcom,Chennai,Tamil Nadu,Full-time,2026-03-15,1600000.0,2290587.0,Data Engineer,3.0,4.0,Mid,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,True,True,1945293.5,3.5,10,2026-03
IND_05000,Senior ML Engineer,IIT Research,Hyderabad,Telangana,Permanent,2026-02-25,,,ML Engineer,10.0,11.0,Senior,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,False,True,,10.5,9,2026-02
IND_07423,Lead Data Analyst,OLA,Pune,Maharashtra,Permanent,2026-03-17,700000.0,1009516.0,Data Analyst,1.0,3.0,Junior,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,True,854758.0,2.0,5,2026-03
IND_09154,Senior Data Scientist,Biocon,Gurugram,Haryana,Full-time,2026-06-12,,,Data Scientist,10.0,11.0,Senior,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,False,True,,10.5,8,2026-06
IND_00944,GCP Data Engineer,Sigmoid,Hyderabad,Telangana,Full-time,2026-05-18,1775000.0,2711304.0,Data Engineer,3.0,4.0,Mid,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,True,True,2243152.0,3.5,11,2026-05
IND_02133,Research Scientist,EY Parthenon,Chennai,Tamil Nadu,Permanent,2026-03-07,1825000.0,2707607.0,Data Scientist,4.0,7.0,Mid,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,True,True,2266303.5,5.5,8,2026-03
IND_07447,Data Architect,Infosys,Pune,Maharashtra,Full-time,2026-03-24,,,Data Engineer,4.0,5.0,Mid,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,False,True,,4.5,6,2026-03
IND_06424,Research Scientist,Lenskart,Bangalore,Karnataka,Full-time,2026-05-07,,,Data Scientist,8.0,9.0,Senior,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,False,True,,8.5,10,2026-05
IND_03334,Pricing Analyst,Mahindra,Pune,Maharashtra,Full-time,2026-06-05,,,Data Analyst,1.0,2.0,Junior,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,1.5,5,2026-06
IND_03966,LLM Engineer,GE,Gurugram,Haryana,Permanent,2026-06-14,2525000.0,3412855.0,ML Engineer,10.0,13.0,Senior,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,True,True,2968927.5,11.5,8,2026-06
IND_06144,Looker Developer,Accenture,Hyderabad,Telangana,Permanent,2026-06-19,1225000.0,1740462.0,BI Developer,5.0,8.0,Mid,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1482731.0,6.5,6,2026-06
IND_08362,dbt Analytics Engineer,Razorpay,Chennai,Tamil Nadu,Full-time,2026-03-19,1475000.0,2144224.0,Data Engineer,5.0,6.0,Mid,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,True,True,1809612.0,5.5,10,2026-03
IND_09138,Data Architect,Cloudera,Bangalore,Karnataka,Full-time,2026-05-04,,,Data Engineer,7.0,9.0,Senior,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,False,True,,8.0,13,2026-05
IND_08168,Revenue Analyst,KPMG,Mumbai,Maharashtra,Permanent,2026-06-09,,,Data Analyst,4.0,5.0,Mid,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,4.5,8,2026-06
IND_00327,Data Visualization Developer,NTT DATA,Bangalore,Karnataka,Part-time,2026-05-04,,,BI Developer,,,,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,,,10,2026-05
IND_07781,Data Architect,Capgemini,Mumbai,Maharashtra,Full-time,2026-03-08,,,Data Engineer,0.0,1.0,Fresher,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,False,True,,0.5,10,2026-03
IND_09589,Data Engineer - Real Time,Astronomer,Hyderabad,Telangana,Permanent,2026-05-15,1450000.0,1679045.0,Data Engineer,5.0,8.0,Mid,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,True,True,1564522.5,6.5,11,2026-05
IND_05120,Behavioural Data Scientist,NIIT Technologies,Gurugram,Haryana,Permanent,2026-03-06,3650000.0,5247401.0,Data Scientist,10.0,12.0,Senior,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,True,True,4448700.5,11.0,7,2026-03
IND_03188,Data & Reporting Analyst,KPMG,Hyderabad,Telangana,Full-time,2026-04-06,,,Data Analyst,,,,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,,,6,2026-04
IND_08298,Associate Data Analyst,Kotak Mahindra Bank,Pune,Maharashtra,Permanent,2026-06-05,,,Data Analyst,4.0,6.0,Mid,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,True,,5.0,7,2026-06
IND_03314,Multimodal AI Engineer,Karya,Mumbai,Maharashtra,Temporary,2026-04-04,,,ML Engineer,2.0,4.0,Junior,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,False,True,,3.0,10,2026-04
IND_01179,Data Scientist - Growth,Dunzo,Chennai,Tamil Nadu,Full-time,2026-06-18,,,Data Scientist,0.0,1.0,Fresher,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,False,True,,0.5,9,2026-06
IND_07658,Big Data Engineer,Infosys,Pune,Maharashtra,Full-time,2026-03-03,525000.0,660854.0,Data Engineer,0.0,1.0,Fresher,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,True,True,592927.0,0.5,9,2026-03
IND_09376,Data Visualization Developer,Standard Chartered,Gurugram,Haryana,Full-time,2026-04-05,330000.0,526902.0,BI Developer,0.0,2.0,Fresher,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,428451.0,1.0,7,2026-04
IND_03543,Reporting Developer,SAP,Pune,Maharashtra,Permanent,2026-04-24,,,BI Developer,1.0,3.0,Junior,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,True,,2.0,9,2026-04
IND_03590,Junior Data Analyst,Bain,Hyderabad,Telangana,Permanent,2026-03-06,1225000.0,1480002.0,Data Analyst,5.0,8.0,Mid,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,True,True,1352501.0,6.5,6,2026-03
IND_04963,People Analytics Analyst,Aditya Birla Group,Chennai,Tamil Nadu,Full-time,2026-04-24,,,Data Analyst,2.0,3.0,Junior,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,True,,2.5,9,2026-04
IND_07757,Data Scientist - Recommendations,Deloitte Analytics,Bangalore,Karnataka,Full-time,2026-03-31,,,Data Scientist,3.0,5.0,Mid,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,False,True,,4.0,7,2026-03
IND_00896,Data Science Manager,ThoughtWorks,Hyderabad,Telangana,Full-time,2026-05-23,,,Data Scientist,8.0,10.0,Senior,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False,True,,9.0,9,2026-05
IND_09211,Lead Data Analyst,Tech Mahindra,Chennai,Tamil Nadu,Full-time,2026-06-22,,,Data Analyst,9.0,10.0,Senior,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,9.5,9,2026-06
IND_05146,Data Pipeline Engineer,Reliance Jio,Chennai,Tamil Nadu,Permanent,2026-04-21,,,Data Engineer,2.0,5.0,Junior,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,True,,3.5,7,2026-04
IND_09646,Principal Data Scientist,Grab,Mumbai,Maharashtra,Permanent,2026-03-17,,,Data Scientist,7.0,10.0,Senior,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,False,True,,8.5,9,2026-03
IND_03427,Pricing Analyst,HCL Technologies,Hyderabad,Telangana,Full-time,2026-05-05,825000.0,1289468.0,Data Analyst,2.0,4.0,Junior,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,1057234.0,3.0,4,2026-05
IND_08804,Senior Data Analyst,Persistent Systems,Bangalore,Karnataka,Permanent,2026-06-04,1050000.0,1435348.0,Data Analyst,3.0,6.0,Mid,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1242674.0,4.5,10,2026-06
IND_07141,Data Warehouse Engineer,dbt Labs,Gurugram,Haryana,Permanent,2026-06-16,,,Data Engineer,10.0,12.0,Senior,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,False,True,,11.0,10,2026-06
IND_08837,BI Engineer,Target,Mumbai,Maharashtra,Full-time,2026-03-23,,,BI Developer,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False,False,,,6,2026-03
IND_04472,dbt Analytics Engineer,OLA,Hyderabad,Telangana,Contractual,2026-06-07,,,Data Engineer,3.0,5.0,Mid,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,False,True,,4.0,10,2026-06
IND_04879,Principal Data Scientist,Snapdeal,Gurugram,Haryana,Contractual,2026-05-05,,,Data Scientist,1.0,4.0,Junior,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,False,True,,2.5,10,2026-05
IND_03860,BI Consultant,Oracle,Bangalore,Karnataka,Temporary,2026-06-18,,,BI Developer,2.0,5.0,Junior,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,3.5,6,2026-06
IND_05725,Lead Data Scientist,Walmart Labs,Gurugram,Haryana,Full-time,2026-04-06,,,Data Scientist,7.0,10.0,Senior,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,False,True,,8.5,8,2026-04
IND_05770,DataOps Engineer,Netflix,Pune,Maharashtra,Contractual,2026-04-30,,,Data Engineer,2.0,5.0,Junior,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,False,True,,3.5,10,2026-04
IND_06589,Quantitative Analyst,Lenskart,Hyderabad,Telangana,Permanent,2026-03-16,2775000.0,3781436.0,Data Scientist,6.0,7.0,Senior,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True,True,3278218.0,6.5,5,2026-03
IND_01772,Revenue Analyst,Nielsen,Hyderabad,Telangana,Part-time,2026-05-08,925000.0,1300078.0,Data Analyst,5.0,7.0,Mid,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,1112539.0,6.0,4,2026-05
IND_00685,Data Scientist - Pricing,Mu Sigma,Chennai,Tamil Nadu,Full-time,2026-03-21,2375000.0,3045988.0,Data Scientist,7.0,9.0,Senior,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,True,True,2710494.0,8.0,8,2026-03
IND_01559,Lead Data Analyst,Wipro,Mumbai,Maharashtra,Temporary,2026-05-21,,,Data Analyst,4.0,7.0,Mid,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False,True,,5.5,6,2026-05
IND_02897,Snowflake Developer,HSBC,Mumbai,Maharashtra,Permanent,2026-06-20,,,Data Engineer,2.0,3.0,Junior,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,False,True,,2.5,11,2026-06
IND_06315,Data Visualization Developer,Sigmoid,Chennai,Tamil Nadu,Full-time,2026-02-28,,,BI Developer,0.0,3.0,Fresher,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,,1.5,8,2026-02
IND_03417,Growth Data Analyst,HCL Technologies,Bangalore,Karnataka,Temporary,2026-05-10,,,Data Analyst,1.0,2.0,Junior,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,True,,1.5,8,2026-05
IND_07764,Reporting Developer,DataWeave,Mumbai,Maharashtra,Permanent,2026-03-24,1325000.0,1569096.0,BI Developer,4.0,5.0,Mid,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,True,1447048.0,4.5,6,2026-03
